record_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,how_sent,number_welcome_packet,materials___1,materials___2,welcome_date,welcome_packet_complete,datecall,timecall,phone1confirm,phone2confirm,callresult,receive_mail,receive_email,flyer,flyernow,findflyer,linkflyer___1,linkflyer___2,linkflyer___3,linkflyer___4,linkflyer___5,email_sent,infosheetsquestions,interested,callback_later,description,studyquestions,sd_early_yn,waitlist_stay_yn,participateyn,noparticipatefdbk,final_email1_adj_type,final_email2_adj_type,final_phone1_adj_type,final_phone2_adj_type,text_message_number,preferredcontact_r___1,preferredcontact_r___2,preferredcontact_r___3,preferredcontact_r___4,preferredcontact_r___5,notokay_r___1,notokay_r___2,notokay_r___3,shortsurveydate,shortsurveytime,consent_caps_recording,caps_date,caps_time,caps_rater,capsrater_blinded,textconfirm_yn,spouse_rec,spouse_now,followup_needed,datefollowup,timefollowup,recruitment_call_complete
8c0277e9074fb4b5da9233e8f520e95d,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c0277e9074fb4b5da9233e8f520e95d,enrollment_arm_1,welcome_packet,1,1,1,1,1,2/23/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c0277e9074fb4b5da9233e8f520e95d,enrollment_arm_1,recruitment_call,1,,,,,,,3/18/2024,15:03,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
8c0277e9074fb4b5da9233e8f520e95d,enrollment_arm_1,recruitment_call,2,,,,,,,4/1/2024,13:08,1,,5,0,,,,,0,0,0,0,1,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
8c0277e9074fb4b5da9233e8f520e95d,enrollment_arm_1,recruitment_call,3,,,,,,,4/5/2024,8:03,1,,6,0,1,1,,,0,1,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,1,0,1,1,0,0,0,0,4/9/2024,9:00,1,4/12/2024,13:00,1,1,1,,,0,,,0
811f365ed5cf1c43b9a969920ccf70ff,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811f365ed5cf1c43b9a969920ccf70ff,enrollment_arm_1,welcome_packet,1,1,1,1,1,1/3/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811f365ed5cf1c43b9a969920ccf70ff,enrollment_arm_1,recruitment_call,1,,,,,,,1/15/2024,11:19,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
811f365ed5cf1c43b9a969920ccf70ff,enrollment_arm_1,recruitment_call,2,,,,,,,1/29/2024,9:33,1,,7,0,,,,,0,1,0,0,1,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
811f365ed5cf1c43b9a969920ccf70ff,enrollment_arm_1,recruitment_call,3,,,,,,,1/29/2024,11:12,1,,7,0,1,1,,,0,1,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,0,1,0,0,0,0,1/29/2024,11:22,1,1/30/2024,16:00,2,1,1,,,0,,,0
fd8093354fc15f908941187b27bb839d,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd8093354fc15f908941187b27bb839d,enrollment_arm_1,welcome_packet,1,1,1,1,1,1/11/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd8093354fc15f908941187b27bb839d,enrollment_arm_1,recruitment_call,1,,,,,,,1/23/2024,11:23,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
fd8093354fc15f908941187b27bb839d,enrollment_arm_1,recruitment_call,2,,,,,,,2/6/2024,10:03,1,,7,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,0,1,0,0,0,0,2/6/2024,10:18,1,2/8/2024,14:00,1,1,1,,,0,,,0
e58da52f3e69f8f69496e1566c815d25,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e58da52f3e69f8f69496e1566c815d25,enrollment_arm_1,welcome_packet,1,1,1,1,1,5/18/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e58da52f3e69f8f69496e1566c815d25,enrollment_arm_1,recruitment_call,1,,,,,,,5/25/2024,12:36,1,,6,1,,,,,0,0,0,0,0,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,0
c9ae03abde62f59e587ebd50eb0aa4d7,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9ae03abde62f59e587ebd50eb0aa4d7,enrollment_arm_1,welcome_packet,1,1,1,1,1,5/23/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9ae03abde62f59e587ebd50eb0aa4d7,enrollment_arm_1,welcome_packet,2,3,2,1,1,5/30/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9ae03abde62f59e587ebd50eb0aa4d7,enrollment_arm_1,recruitment_call,1,,,,,,,5/30/2024,12:48,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1,6/2/2024,10:30,0
c9ae03abde62f59e587ebd50eb0aa4d7,enrollment_arm_1,recruitment_call,2,,,,,,,5/30/2024,16:56,1,,7,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,5/31/2024,7:00,1,6/7/2024,11:00,1,1,1,,,0,,,0
054351a41ddf3e517ad50c76f2ab6b8c,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054351a41ddf3e517ad50c76f2ab6b8c,enrollment_arm_1,welcome_packet,1,1,1,1,1,3/8/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054351a41ddf3e517ad50c76f2ab6b8c,enrollment_arm_1,welcome_packet,2,3,2,1,1,3/15/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054351a41ddf3e517ad50c76f2ab6b8c,enrollment_arm_1,recruitment_call,1,,,,,,,3/15/2024,13:26,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
054351a41ddf3e517ad50c76f2ab6b8c,enrollment_arm_1,recruitment_call,2,,,,,,,3/15/2024,14:08,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
054351a41ddf3e517ad50c76f2ab6b8c,enrollment_arm_1,recruitment_call,3,,,,,,,3/17/2024,9:39,1,,6,0,1,1,,,0,1,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,3/22/2024,9:00,1,3/23/2024,13:00,2,1,1,,,0,,,0
e5706d2a861adfbb04ce725422c34570,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5706d2a861adfbb04ce725422c34570,enrollment_arm_1,welcome_packet,1,1,1,1,1,2/9/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5706d2a861adfbb04ce725422c34570,enrollment_arm_1,welcome_packet,2,3,2,1,1,2/16/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5706d2a861adfbb04ce725422c34570,enrollment_arm_1,recruitment_call,1,,,,,,,2/16/2024,13:30,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e5706d2a861adfbb04ce725422c34570,enrollment_arm_1,recruitment_call,2,,,,,,,2/18/2024,9:25,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e5706d2a861adfbb04ce725422c34570,enrollment_arm_1,recruitment_call,3,,,,,,,2/20/2024,10:28,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,2/20/2024,10:40,1,2/23/2024,11:00,1,1,1,,,,,,0
e7d91670d237dc5a992161f92fb560dd,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7d91670d237dc5a992161f92fb560dd,enrollment_arm_1,welcome_packet,1,1,1,1,1,8/16/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7d91670d237dc5a992161f92fb560dd,enrollment_arm_1,recruitment_call,1,,,,,,,8/23/2023,14:12,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e7d91670d237dc5a992161f92fb560dd,enrollment_arm_1,recruitment_call,2,,,,,,,8/24/2023,9:30,1,,6,1,,0,1,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,8/26/2023,9:00,1,9/7/2023,13:30,2,1,1,,,0,,,0
ed3b5aae1d51c5dc78699fb72cb24a54,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed3b5aae1d51c5dc78699fb72cb24a54,enrollment_arm_1,welcome_packet,1,1,1,1,1,6/2/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed3b5aae1d51c5dc78699fb72cb24a54,enrollment_arm_1,welcome_packet,2,3,2,1,1,6/9/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed3b5aae1d51c5dc78699fb72cb24a54,enrollment_arm_1,recruitment_call,1,,,,,,,6/9/2024,14:19,2,,1,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
ed3b5aae1d51c5dc78699fb72cb24a54,enrollment_arm_1,recruitment_call,2,,,,,,,6/9/2024,14:23,,,7,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
ed3b5aae1d51c5dc78699fb72cb24a54,enrollment_arm_1,recruitment_call,3,,,,,,,6/10/2024,13:00,1,,7,0,1,1,,,0,1,0,0,0,,0,1,,1,0,1,1,1,,1,3,,,1,0,0,1,0,0,0,0,0,6/11/2024,9:00,1,6/17/2024,13:00,2,1,1,,,0,,,0
119173069bb237f9ee86cac3103f7d70,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119173069bb237f9ee86cac3103f7d70,enrollment_arm_1,welcome_packet,1,1,1,1,1,6/2/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119173069bb237f9ee86cac3103f7d70,enrollment_arm_1,recruitment_call,1,,,,,,,6/14/2024,9:23,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
119173069bb237f9ee86cac3103f7d70,enrollment_arm_1,recruitment_call,2,,,,,,,7/1/2024,16:26,1,,6,1,,1,,,0,0,0,0,0,,1,1,,1,0,1,1,1,,,,1,3,1,0,0,1,0,0,0,0,0,7/11/2024,9:00,1,,,,,,,,,,,0
80826e621f347de239a94b8425b36bd0,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80826e621f347de239a94b8425b36bd0,enrollment_arm_1,welcome_packet,1,1,1,1,1,11/3/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80826e621f347de239a94b8425b36bd0,enrollment_arm_1,recruitment_call,1,,,,,,,11/15/2023,9:25,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
80826e621f347de239a94b8425b36bd0,enrollment_arm_1,recruitment_call,2,,,,,,,11/25/2023,15:06,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
80826e621f347de239a94b8425b36bd0,enrollment_arm_1,recruitment_call,3,,,,,,,11/28/2023,13:04,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
80826e621f347de239a94b8425b36bd0,enrollment_arm_1,recruitment_call,4,,,,,,,11/28/2023,14:47,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
80826e621f347de239a94b8425b36bd0,enrollment_arm_1,recruitment_call,5,,,,,,,12/2/2023,16:21,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
80826e621f347de239a94b8425b36bd0,enrollment_arm_1,recruitment_call,6,,,,,,,12/5/2023,9:27,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,1,,,,1,0,0,1,0,0,0,0,0,12/6/2023,9:00,1,12/12/2023,10:00,1,1,1,,,0,,,0
73e40fd61dee4232feb302fc8f16e3bf,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73e40fd61dee4232feb302fc8f16e3bf,enrollment_arm_1,welcome_packet,1,1,1,1,1,4/26/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73e40fd61dee4232feb302fc8f16e3bf,enrollment_arm_1,recruitment_call,1,,,,,,,5/7/2024,10:51,1,,7,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,0,1,0,0,0,0,5/7/2024,10:52,1,5/10/2024,10:00,1,1,1,,,0,,,0
54c0e361178368b4486008b7aef01144,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54c0e361178368b4486008b7aef01144,enrollment_arm_1,welcome_packet,1,1,1,1,1,7/1/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54c0e361178368b4486008b7aef01144,enrollment_arm_1,recruitment_call,1,,,,,,,7/13/2024,9:26,,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
54c0e361178368b4486008b7aef01144,enrollment_arm_1,recruitment_call,2,,,,,,,7/13/2024,16:12,1,,7,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,7/14/2024,9:00,1,7/20/2024,18:00,,1,1,,,0,,,0
1f38a8f7919c384141a9ffddf460d7be,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f38a8f7919c384141a9ffddf460d7be,enrollment_arm_1,welcome_packet,1,1,1,1,1,7/6/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f38a8f7919c384141a9ffddf460d7be,enrollment_arm_1,recruitment_call,1,,,,,,,7/15/2024,14:20,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
1f38a8f7919c384141a9ffddf460d7be,enrollment_arm_1,recruitment_call,2,,,,,,,7/18/2024,16:30,2,,6,1,,0,0,0,0,0,1,0,0,1,0,1,,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1,10/3/2024,,0
68cc95a3f3d5db19b9878e2ffb1009c0,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68cc95a3f3d5db19b9878e2ffb1009c0,enrollment_arm_1,welcome_packet,1,1,1,1,1,5/31/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68cc95a3f3d5db19b9878e2ffb1009c0,enrollment_arm_1,welcome_packet,2,3,2,1,1,6/9/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68cc95a3f3d5db19b9878e2ffb1009c0,enrollment_arm_1,recruitment_call,1,,,,,,,6/9/2024,14:27,1,,6,0,0,,,,0,0,1,0,0,1,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,6/20/2024,16:00,1,7/4/2024,17:00,3,1,1,,,,,,0
18b74ec3b48b2c4418101913be519c08,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18b74ec3b48b2c4418101913be519c08,enrollment_arm_1,welcome_packet,1,1,1,1,1,7/16/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18b74ec3b48b2c4418101913be519c08,enrollment_arm_1,recruitment_call,1,,,,,,,7/25/2024,16:16,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
18b74ec3b48b2c4418101913be519c08,enrollment_arm_1,recruitment_call,2,,,,,,,7/28/2024,16:25,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
18b74ec3b48b2c4418101913be519c08,enrollment_arm_1,recruitment_call,3,,,,,,,8/7/2024,13:51,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,1,0,0,1,0,0,0,0,8/8/2024,9:00,1,8/19/2024,12:00,1,1,1,,,0,,,0
b70bb17186d915db93bc8384738b0b80,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b70bb17186d915db93bc8384738b0b80,enrollment_arm_1,recruitment_call,1,,,,,,,6/7/2024,11:53,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
b70bb17186d915db93bc8384738b0b80,enrollment_arm_1,recruitment_call,2,,,,,,,6/10/2024,14:50,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
a6594965958ba6a0e993ef4b9bbc2df4,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6594965958ba6a0e993ef4b9bbc2df4,enrollment_arm_1,welcome_packet,1,1,1,1,1,7/28/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6594965958ba6a0e993ef4b9bbc2df4,enrollment_arm_1,recruitment_call,1,,,,,,,7/29/2024,11:56,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
a6594965958ba6a0e993ef4b9bbc2df4,enrollment_arm_1,recruitment_call,2,,,,,,,7/29/2024,15:10,1,,7,0,0,,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,1,0,1,0,0,0,0,0,8/1/2024,9:00,1,8/7/2024,8:00,1,1,0,,,0,,,0
42d2c7be8269cf6108d79ef18486ae51,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42d2c7be8269cf6108d79ef18486ae51,enrollment_arm_1,welcome_packet,1,1,1,1,1,8/17/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42d2c7be8269cf6108d79ef18486ae51,enrollment_arm_1,welcome_packet,2,3,2,1,1,8/24/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42d2c7be8269cf6108d79ef18486ae51,enrollment_arm_1,recruitment_call,1,,,,,,,8/14/2024,12:01,2,,4,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
42d2c7be8269cf6108d79ef18486ae51,enrollment_arm_1,recruitment_call,2,,,,,,,8/24/2024,12:55,1,,6,0,,,,,0,1,0,0,0,,0,1,,1,0,1,1,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1,8/25/2024,12:00,0
42d2c7be8269cf6108d79ef18486ae51,enrollment_arm_1,recruitment_call,3,,,,,,,8/27/2024,9:07,,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
42d2c7be8269cf6108d79ef18486ae51,enrollment_arm_1,recruitment_call,4,,,,,,,8/27/2024,9:18,1,,6,0,1,1,,,0,1,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,0,1,0,0,0,0,8/27/2024,9:35,1,9/11/2024,11:00,1,1,1,,,,,,0
2835eaef83ef17b017b848c8932e06ec,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835eaef83ef17b017b848c8932e06ec,enrollment_arm_1,welcome_packet,1,3,1,1,1,6/4/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835eaef83ef17b017b848c8932e06ec,enrollment_arm_1,recruitment_call,1,,,,,,,6/6/2024,8:44,,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2835eaef83ef17b017b848c8932e06ec,enrollment_arm_1,recruitment_call,2,,,,,,,6/11/2024,12:17,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2835eaef83ef17b017b848c8932e06ec,enrollment_arm_1,recruitment_call,3,,,,,,,6/12/2024,12:03,1,,6,0,1,1,,,0,1,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,0,1,0,0,0,0,6/19/2024,9:00,1,6/20/2024,16:00,2,1,1,1,0,0,,,0
e2a75c780992140de76704e84076e6cc,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2a75c780992140de76704e84076e6cc,enrollment_arm_1,welcome_packet,1,1,1,1,1,10/25/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2a75c780992140de76704e84076e6cc,enrollment_arm_1,welcome_packet,2,3,2,1,1,11/1/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2a75c780992140de76704e84076e6cc,enrollment_arm_1,recruitment_call,1,,,,,,,11/1/2024,16:54,2,,1,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e2a75c780992140de76704e84076e6cc,enrollment_arm_1,recruitment_call,2,,,,,,,11/1/2024,17:35,1,,6,0,,,,,0,1,0,0,0,,0,1,,1,0,1,1,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1,11/3/2024,17:30,0
e2a75c780992140de76704e84076e6cc,enrollment_arm_1,recruitment_call,3,,,,,,,11/3/2024,17:30,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e2a75c780992140de76704e84076e6cc,enrollment_arm_1,recruitment_call,4,,,,,,,11/3/2024,17:32,1,,7,0,1,1,,,0,1,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,11/9/2024,9:00,1,11/15/2024,16:00,3,1,1,,,0,,,0
b726deccf925a986514b0eecd6d82085,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b726deccf925a986514b0eecd6d82085,enrollment_arm_1,welcome_packet,1,1,1,1,1,6/6/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b726deccf925a986514b0eecd6d82085,enrollment_arm_1,recruitment_call,1,,,,,,,6/15/2024,15:25,2,,1,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
b726deccf925a986514b0eecd6d82085,enrollment_arm_1,recruitment_call,2,,,,,,,6/18/2024,13:08,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
b726deccf925a986514b0eecd6d82085,enrollment_arm_1,recruitment_call,3,,,,,,,6/18/2024,14:21,1,,7,0,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1,6/20/2024,11:00,0
b726deccf925a986514b0eecd6d82085,enrollment_arm_1,recruitment_call,4,,,,,,,6/20/2024,11:01,1,,6,0,1,1,,,0,0,0,0,0,,1,1,,1,0,1,1,1,,,,,,1,0,0,0,1,0,0,0,0,6/27/2024,9:00,1,7/3/2024,13:00,1,1,1,0,,0,,,0
121785a8becfbce72371d29aabda97f2,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121785a8becfbce72371d29aabda97f2,enrollment_arm_1,welcome_packet,1,1,1,1,1,9/17/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121785a8becfbce72371d29aabda97f2,enrollment_arm_1,recruitment_call,1,,,,,,,9/26/2024,15:30,2,,3,1,,1,,,0,0,0,0,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
121785a8becfbce72371d29aabda97f2,enrollment_arm_1,recruitment_call,2,,,,,,,10/2/2024,16:17,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,10/10/2024,9:00,1,10/15/2024,16:00,3,1,0,,,0,,,0
9a67450cc094a7c663ea31fdf9cbaa64,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
